t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
68.04999999999828,-1.33232313889923,-1.6651344837052453,-2.580157783706769,0.01629061636264955,-2.7348230879521296,-2.0749344397668,-1.35336658822207,-1.6518533397579225,-2.5850976245871617,0.00012266737974633352,-6.677024428138496e-05,0.00010521925733490729,0.0002230091455313318,0.34528599996273457,-0.32035608839392826,1.344971559885064,3.89068875255052
68.09999999999827,-1.3465493201586,-1.6747631563322958,-2.5961181509831657,0.007692703105984607,-2.7501129276277627,-2.091176621748792,-1.369814033991459,-1.6601727138291655,-2.6020278176755935,0.00012286876313931418,-6.729550776878601e-05,0.00010596040822762603,0.00022291029233099865,0.35083333611657075,-0.32484363963985136,1.454000706672516,4.691631467128503
68.14999999999827,-1.3609123727544756,-1.6841614895855326,-2.6122695605366526,-0.001172966813433431,-2.765318789490046,-2.1061314931623034,-1.3859130301962501,-1.6690242993221098,-2.6215775370312104,0.00012305733441933233,-6.782250614000937e-05,0.00010671652720586502,0.00022281016663408927,0.3520364255879121,-0.2990974282702459,1.1190855038896017,5.18171004145477
68.19999999999827,-1.3754461172625505,-1.6933405326325197,-2.628543591195924,-0.010224499023919826,-2.780270920289381,-2.124174675890882,-1.39975829786609,-1.676726153995239,-2.6376118397337587,0.0001232162693322221,-6.833455748884117e-05,0.0001074682594417105,0.00022270741506111042,0.34957387714815785,-0.3608636545715882,1.6911449727792855,5.037928208932134
68.24999999999827,-1.3901001962408683,-1.702270720109198,-2.64489766191744,-0.019568276012847816,-2.7951157610719517,-2.140974087480191,-1.4134532269615878,-1.6852642424217488,-2.649538437961909,0.00012336450846495606,-6.884764974375518e-05,0.00010823347717439394,0.00022260417401282124,0.35081773182147424,-0.3359882317862053,2.1882945027869627,5.04515805857202
68.29999999999826,-1.4048929973003088,-1.7109679422307569,-2.661333749728365,-0.02908572400730347,-2.809713435260793,-2.1561557405030918,-1.4280500895471921,-1.69222033470388,-2.667889789086774,0.00012349739220787943,-6.934696320628576e-05,0.00010898999789965932,0.0002224993926460344,0.34852818580252715,-0.30363306045802824,1.2537361128315987,5.097022765498257
68.34999999999826,-1.4198253356257537,-1.7194271690398124,-2.6779292974465294,-0.03897252354899752,-2.824341281746197,-2.1741571184085204,-1.442854103617777,-1.6999872242518714,-2.684137032375031,0.00012362240343984432,-6.986056287484808e-05,0.00010978167222943336,0.00022239483648642128,0.35311817620511793,-0.3600275581085921,1.0481988394342303,5.203697212405614
68.39999999999826,-1.4348759734855752,-1.7276443834269888,-2.694657168666873,-0.049026756918960746,-2.8386718380988127,-2.1910255544533594,-1.4581075460544137,-1.7081309738227306,-2.6999549052324525,0.00012372473070527813,-7.03566575187069e-05,0.0001105617934915559,0.00022228798986864112,0.35011981991348623,-0.3373687208967994,1.1417348741031383,5.330705564705694
68.44999999999825,-1.4500724439632655,-1.7356148274695251,-2.711514970767306,-0.05929475603642266,-2.8527859361925554,-2.2084562657289375,-1.4749416818725074,-1.7152638662353454,-2.7143669046575627,0.00012380945727147704,-7.084402038944526e-05,0.00011134280598325538,0.0002221788217308283,0.3490829610310649,-0.34861422551158333,1.2567989374004405,6.271668094016168
68.49999999999825,-1.4653910435334159,-1.7433266308276643,-2.7285208908184297,-0.06985279854364951,-2.8667980338242427,-2.2246044327552044,-1.4925731307533283,-1.720317371338812,-2.73337697252678,0.0001238849029177712,-7.133347896208316e-05,0.00011214105180103493,0.00022206773929424906,0.3508947594549157,-0.32296334052535625,1.667410259524041,7.4175459872728675
