t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
33.650000000000226,1.4101602326298814,-1.9573229268768713,1.7864761527171111,2.1521801481564156,-1.8363433554857835,2.1057060892520374,1.449821616242384,-1.9578573079305532,1.8080229367219456,2.0675831056091173e-05,-1.1692196180844813e-05,3.670823706628482e-05,0.00013163933246884569,0.3485674199234135,-0.3881964543070358,2.3511801386372175,95.31185345725146
33.70000000000022,1.4057587142019643,-1.940829064516239,1.76529914713773,2.1434069292716678,-1.821171751158174,2.0844567656659105,1.4450895053604762,-1.9402119275359708,1.786914528433952,1.9956687172355697e-05,-1.1103914423528117e-05,3.7027037808762756e-05,0.0001315942316657103,0.3505187612679399,-0.42498647172256954,0.48399160865716195,97.33052624695522
33.75000000000022,1.4017039180520454,-1.92424735437486,1.7441229987929827,2.134967335733933,-1.8058361884467096,2.063326285437542,1.4412700209913654,-1.924097881264191,1.7617127320021373,1.9269668762653164e-05,-1.0500519886201642e-05,3.7332330701969e-05,0.00013155120632136065,0.3500957719294742,-0.42260960456739266,1.2567892839065096,98.40258885638667
33.80000000000022,1.3980003547008004,-1.907561566526931,1.7230208644553218,2.1268467512040794,-1.790311286087298,2.042129355643164,1.435119218113734,-1.901104274667442,1.7263668306294662,1.8608011807165944e-05,-9.863168104396828e-06,3.763291570394145e-05,0.00013151020095121337,0.3504157417824716,-0.42393859588758565,6.5646849328777375,95.21526846071866
33.850000000000215,1.394644448568522,-1.89082525984117,1.7019428274467723,2.1190879295142047,-1.774708134385446,2.0223695560958124,1.4314230108634969,-1.886155048296379,1.7107686687947137,1.7962203027243467e-05,-9.14632350294524e-06,3.793532228937785e-05,0.00013147221416788147,0.3485211829958554,-0.3951959909470429,4.042519404700427,92.3680371528083
33.90000000000021,1.3916395572606985,-1.8740153608312133,1.6809102013882815,2.111620260383053,-1.7589314835465868,2.0034039473829397,1.427928505091184,-1.868280799123605,1.6854367689725542,1.7366721073629923e-05,-8.45959496782464e-06,3.82047051004626e-05,0.00013143567728817875,0.3491005164193532,-0.3793121742574795,2.204252482901065,92.08448540074427
33.95000000000021,1.3889956482699954,-1.8571474657290872,1.659952755260224,2.1044089053757387,-1.7428310635329942,1.980398699823926,1.4262448703257364,-1.8520076371806722,1.6646366190367727,1.6803639535338138e-05,-7.734359540250124e-06,3.8457886177366515e-05,0.00013139569051732675,0.3528404127709978,-0.460104951180305,1.7630859889951833,96.99426061082062
34.000000000000206,1.3867046765846551,-1.840215649771163,1.6390483844337005,2.0975624214010637,-1.7266055047139304,1.9597742763718244,1.4246053318186667,-1.8371024377284013,1.6356398858323633,1.628291700027458e-05,-7.016641581147478e-06,3.8685259097348434e-05,0.00013135867276687442,0.35222384686800595,-0.4124884690420604,2.9643385015501433,98.89487251136953
34.0500000000002,1.384773444086988,-1.8232661428798225,1.618220095772455,2.0910166952553544,-1.7101691733843212,1.9398075747949317,1.4225518429738342,-1.8166929073729123,1.6126963937273722,1.579808166970682e-05,-6.257388918483499e-06,3.889469554185169e-05,0.00013132290708675306,0.35384172572693257,-0.39933403153787367,1.071237735284332,103.26239902513161
34.1000000000002,1.3832040631661902,-1.8062416015467906,1.597457307069624,2.084910093826295,-1.6938820576829519,1.9192115510889405,1.4209179852610032,-1.800941175460811,1.589145082650207,1.5354018026276715e-05,-5.491994036215665e-06,3.908330498492501e-05,0.00013129717132028535,0.3478916006663445,-0.4119204741198409,2.822811465144892,102.60941538426819
34.1500000000002,1.3819947118818583,-1.7892031969451179,1.5767466914278143,2.079108110860037,-1.6773854112868674,1.898770217560891,1.4197337880108272,-1.7836172501022578,1.5863371311507066,1.495117755723656e-05,-4.7191189527893995e-06,3.924663974513828e-05,0.00013127152266844726,0.34975019492507436,-0.40882667056101996,1.5144890351933498,104.15993246034819
34.200000000000195,1.3811493940133936,-1.772119395879963,1.5561546531481019,2.073661103975484,-1.6607925060790885,1.8772016068528732,1.4185460262624525,-1.7665031462266847,1.5628568620984016,1.4584801299951721e-05,-4.0469057193253854e-06,3.938882361651655e-05,0.00013124740485196695,0.3492885404657748,-0.4313722141603793,2.9895853293148753,102.98794835582068
34.25000000000019,1.3806380811550953,-1.7550661740647988,1.5356389313490528,2.0685502335380326,-1.6440775225294257,1.8578672380906083,1.4176469870980122,-1.7500206080080076,1.5459504287053942,1.4252130251380462e-05,-3.3592749338907972e-06,3.951156662704672e-05,0.00013122422098274658,0.3495832885101749,-0.38668737524531666,3.71564340327288,101.93088037514289
